# Raw node-level degree data
# Node type: b, n=4,517
# N: 5,004, m: 3
# h: 0.8, f_a: 0.1
# Generated: 2026-04-10T10:09:12.719495
node_id,in_degree
0,99
1,78
2,90
3,103
4,94
5,75
6,55
7,43
9,30
10,20
11,23
12,11
13,86
14,41
15,30
16,70
17,20
18,47
19,6
20,44
22,18
23,29
24,24
25,25
26,42
27,38
28,14
29,30
30,34
31,43
32,30
33,9
34,11
35,11
36,18
37,20
38,50
39,27
40,23
41,24
42,57
43,17
44,11
45,17
46,23
47,31
48,18
49,11
50,22
51,39
52,30
54,24
56,10
57,26
58,27
60,23
61,17
63,20
64,35
67,22
68,22
69,43
70,20
71,13
72,9
73,17
74,7
76,24
77,28
78,18
80,9
82,6
83,27
84,26
85,15
86,17
87,12
88,16
89,11
90,9
91,16
92,17
93,18
94,9
96,19
97,24
98,17
99,10
100,28
101,16
102,15
103,19
104,7
105,16
106,11
107,23
108,17
109,6
110,16
111,12
112,20
113,21
114,19
115,13
116,32
117,21
118,17
119,29
121,33
122,18
123,8
124,23
126,15
128,14
129,14
130,6
131,43
132,23
133,28
134,1
135,20
136,14
137,13
138,18
139,17
140,7
141,13
142,10
143,7
144,6
145,9
146,26
147,15
148,23
149,12
150,9
152,14
153,13
154,8
155,16
156,35
157,12
159,11
160,5
161,15
162,14
163,18
164,18
165,8
166,9
168,13
169,7
170,9
171,5
172,7
173,19
174,6
175,9
176,21
177,15
178,26
179,16
180,11
181,16
182,10
183,16
184,6
185,17
186,12
187,14
188,14
189,15
190,11
191,8
192,15
193,26
194,5
195,10
196,8
197,12
198,11
199,10
200,12
201,17
202,8
204,19
205,7
208,12
209,11
210,21
211,10
212,4
213,11
214,13
216,17
217,17
218,10
221,13
222,12
223,18
224,5
225,10
226,2
228,6
229,23
230,5
231,12
232,11
233,9
235,7
236,14
238,11
239,8
240,8
241,10
242,16
243,9
245,4
246,13
247,12
249,6
250,9
251,10
252,7
253,20
254,19
255,7
256,14
257,20
258,10
259,3
260,16
261,17
262,5
263,13
264,4
265,6
266,5
267,26
268,16
270,17
271,9
272,10
273,16
274,12
275,8
276,1
277,4
279,11
280,19
281,19
282,8
283,5
284,11
285,18
287,29
288,7
289,11
290,13
291,13
292,19
293,9
294,8
295,7
296,6
297,9
299,17
300,10
301,4
302,7
303,12
304,8
305,12
306,5
307,16
308,21
309,4
311,4
312,17
313,5
314,14
315,8
316,12
317,6
318,1
319,8
320,10
